01/01/10	Fri	296	244	145	116	91	112	166	167	294	420	627	716	909	948	940	956	932	750	714	572	469	425	377	261	 11647
01/02/10	Sat	114	89	58	58	66	143	255	311	626	809	1068	1200	1290	1429	1246	1221	1162	1100	939	703	573	529	482	300	 15771
01/03/10	Sun	159	122	90	61	76	118	215	301	484	628	886	932	1170	1094	972	886	874	906	757	545	388	361	275	130	 12430
01/04/10	Mon	86	55	45	52	166	494	1071	1511	1303	1085	1083	1227	1313	1237	1368	1495	1542	1437	1138	685	577	451	336	215	 19972
01/05/10	Tue	108	66	52	78	163	569	1275	1852	1501	1205	1169	1288	1328	1258	1415	1604	1534	1446	1139	783	588	469	369	208	 21467
01/06/10	Wed	103	69	54	68	165	549	1276	1686	1599	1207	1080	1067	1175	1077	1146	1170	748	496	390	304	228	108	95	66	 15926
01/07/10	Thu	39	50	39	36	73	249	436	572	550	667	772	937	1132	1091	1166	1289	1162	1134	870	624	513	447	396	206	 14450
01/08/10	Fri	104	65	56	81	126	489	1102	1724	1533	1155	1148	1294	1340	1297	1348	1553	1508	1389	1167	783	608	563	419	309	 21161
01/09/10	Sat	126	115	56	67	57	184	333	461	737	994	1144	1340	1411	1446	1468	1304	1299	1131	995	706	582	564	488	331	 17339
01/10/10	Sun	207	94	68	61	50	118	227	310	434	715	943	1107	1180	1170	1185	1119	1017	970	753	569	412	364	292	125	 13490
01/11/10	Mon	94	54	41	57	141	492	1106	1576	1424	1266	1117	1164	1249	1222	1344	1552	1430	1419	1073	695	517	427	343	196	 19999
01/12/10	Tue	98	63	56	76	153	506	1129	1596	1476	1252	1143	1233	1295	1303	1348	1552	1455	1466	1138	715	565	530	345	187	 20680
01/13/10	Wed	103	78	59	73	140	498	1293	1791	1647	1224	1163	1264	1270	1256	1325	1485	1506	1499	1254	710	636	528	423	197	 21422
01/14/10	Thu	100	72	51	85	145	505	1227	1787	1469	1265	1121	1167	1295	1269	1323	1497	1535	1487	1172	769	631	494	346	221	 21033
01/15/10	Fri	88	71	68	77	121	462	1092	1599	1479	1280	1269	1368	1473	1352	1397	1603	1431	1519	1281	873	671	619	533	311	 22037
01/16/10	Sat	192	130	65	71	60	168	347	535	894	1065	1211	1386	1510	1449	1348	1276	1217	1126	994	713	623	556	501	307	 17744
01/17/10	Sun	172	127	99	58	62	131	219	324	540	730	956	998	1126	1213	1153	1099	1054	942	817	575	419	427	326	193	 13760
01/18/10	Mon	102	52	51	65	138	400	923	1226	1235	1166	1239	1341	1421	1393	1342	1488	1490	1343	995	636	542	454	338	172	 19552
01/19/10	Tue	103	53	55	72	163	576	1326	1843	1541	1317	1150	1196	1250	1210	1307	1572	1516	1416	1029	697	606	478	329	170	 20975
01/20/10	Wed	96	58	57	67	157	537	1312	1903	1589	1270	1154	1226	1272	1220	1298	1488	1516	1447	1110	782	600	478	344	212	 21193
01/21/10	Thu	83	66	59	66	159	526	1210	1722	1556	1226	1110	1188	1264	1248	1343	1582	1571	1460	1167	710	597	523	382	185	 21003
01/22/10	Fri	116	86	57	65	136	524	1232	1733	1436	1208	1142	1249	1359	1471	1474	1595	1583	1502	1195	877	654	608	525	323	 22150
01/23/10	Sat	162	91	76	52	69	188	375	588	857	1033	1240	1323	1473	1452	1367	1262	1237	1179	974	687	618	594	507	294	 17698
01/24/10	Sun	180	101	70	66	63	105	217	310	508	743	940	1017	1198	1129	946	948	965	893	675	470	522	374	284	133	 12857
01/25/10	Mon	71	48	37	51	186	522	1189	1684	1503	1240	1120	1234	1215	1206	1292	1524	1496	1425	1053	693	525	426	333	161	 20234
01/26/10	Tue	84	68	60	63	155	518	1212	1746	1327	1285	1179	1135	1232	1234	1299	1619	1495	1531	1123	697	566	458	311	190	 20587
01/27/10	Wed	112	53	47	58	135	514	1234	1743	1621	1207	1143	1177	1248	1248	1266	1639	1595	1500	1081	654	624	439	324	210	 20872
01/28/10	Thu	96	73	65	81	160	533	1284	1677	1510	1127	1049	1103	1218	1132	1275	1518	1460	1397	1041	707	577	555	398	205	 20241
01/29/10	Fri	108	68	58	82	130	480	1121	1611	1551	1298	1267	1346	1041	1331	1446	1517	1574	1480	1299	970	687	657	502	316	 21940
01/30/10	Sat	163	94	71	67	73	167	349	553	880	1122	1216	1381	1485	1446	1353	1251	1274	1212	1044	772	680	556	528	332	 18069
01/31/10	Sun	193	106	65	64	58	136	229	309	538	760	967	1065	1224	1236	1239	1114	1068	1032	769	600	460	392	261	159	 14044
02/01/10	Mon	97	64	32	67	149	511	1168	1721	1584	1179	1199	1189	1323	1279	1335	1397	1508	1398	1051	701	533	459	307	163	 20414
02/02/10	Tue	93	58	45	60	152	532	1259	1823	1542	1325	1080	1191	1258	1254	1291	1583	1550	1457	1136	674	572	490	335	191	 20951
02/03/10	Wed	96	61	45	60	151	554	1306	1799	1696	1252	1203	1152	1306	1228	1319	1537	1523	1494	1101	783	577	493	373	176	 21285
02/04/10	Thu	91	81	50	78	145	536	1272	1864	1625	1194	1128	1176	1247	1266	1290	1472	1467	1387	1080	733	557	510	368	202	 20819
02/05/10	Fri	108	65	55	77	149	457	1153	1729	1530	1272	1214	1246	1371	1465	1479	1694	1575	1510	1230	816	692	633	500	339	 22359
02/06/10	Sat	189	121	59	69	75	170	380	636	918	1108	1231	1365	1464	1369	1412	1276	1293	1189	1154	747	632	559	481	308	 18205
02/07/10	Sun	188	91	58	72	64	111	245	351	492	641	757	849	922	926	953	989	758	519	269	185	398	437	192	87	 10554
02/08/10	Mon	68	48	45	63	164	481	792	820	42	678	845	965	960	998	1084	1262	1202	1154	800	582	445	399	274	156	 14327
02/09/10	Tue	100	61	59	81	163	549	1283	1642	1394	1160	1041	1176	1197	1252	1293	1389	1351	1431	1048	654	574	448	300	191	 19837
