01/01/10	Fri	640	809	753	506	288	232	260	438	479	773	1213	1619	2249	2335	2575	2429	2597	2501	2384	2096	1700	1279	1045	832	 32032
01/02/10	Sat	550	353	252	129	112	198	323	591	965	1453	2085	2657	3126	3388	3616	3295	3238	3238	3251	2789	1995	1548	1466	1248	 41866
01/03/10	Sun	842	573	374	221	129	197	305	595	677	1089	1571	2403	2756	2994	2993	2595	2546	2391	2481	2203	1577	1039	933	621	 34105
01/04/10	Mon	358	227	150	96	126	384	1157	3374	4935	4612	3085	2474	2719	2785	2840	2921	3486	3830	4030	3070	1904	1271	941	687	 51462
01/05/10	Tue	355	219	147	90	138	334	1172	3480	5466	4701	3255	2757	2823	3048	2931	3084	3696	3914	3635	3538	1980	1351	1114	670	 53898
01/06/10	Wed	406	220	163	84	123	335	1049	3341	5112	4714	3198	2572	2588	2701	2563	2621	3083	3247	2962	2361	1424	967	747	509	 47090
01/07/10	Thu	308	215	110	126	118	335	971	2808	3353	3527	3171	2396	2429	2695	2797	2747	3354	3669	3749	3013	1888	1341	1220	850	 47190
01/08/10	Fri	426	193	133	139	133	293	932	2974	4826	4577	3395	2985	3178	3265	2953	3468	3749	4038	3876	3583	2429	1591	1510	1137	 55783
01/09/10	Sat	780	540	366	186	139	197	331	772	1272	1977	2472	2875	3349	3537	3571	3591	3579	3477	3621	3294	2242	1699	1526	1190	 46583
01/10/10	Sun	711	513	364	200	127	140	265	655	739	1241	1754	2351	2652	2988	3098	2989	2746	2858	2629	2102	1546	1211	898	526	 35303
01/11/10	Mon	269	206	129	101	130	371	1089	3511	4989	4781	3340	2692	2727	2752	2867	2818	3440	3780	3894	3040	1865	1323	1017	654	 51785
01/12/10	Tue	322	230	98	69	106	320	1137	3454	5091	4787	3385	2772	2849	2923	2921	2913	3534	3889	3869	3307	1944	1319	1212	617	 53068
01/13/10	Wed	357	192	139	89	116	290	1097	3433	5185	4896	3433	2729	2967	2985	2899	2983	3562	3850	3692	3462	1988	1522	1308	778	 53952
01/14/10	Thu	340	213	105	98	135	309	1122	3345	5265	4692	3386	2723	2912	2947	2951	2894	3619	4004	4042	3377	2018	1548	1195	794	 54034
01/15/10	Fri	448	216	169	147	117	301	988	2967	4790	4613	3487	2972	3286	3327	3364	3292	3885	4190	3976	3641	2369	1720	1582	1154	 57001
01/16/10	Sat	746	483	339	204	141	184	320	741	1184	1923	2195	2303	2487	2237	2220	2307	2334	3134	3453	3153	2061	1573	1440	1277	 38439
01/17/10	Sun	785	553	339	203	124	140	211	455	644	1110	1531	2098	2141	2350	2547	2647	2614	2585	2554	2189	1591	1168	1217	847	 32643
